game,source_row_key,cardmarket_product_id,cardmarket_name_raw,raw_match,parser,parser_version,confidence
onepiece,c0d128e0cd4152c2210d7219fb8540e0df170ddd8ac110437d249cb80784538d,752039,Franky,OP01-021,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c0dd27af0bf4f92918bae3696aaaad880cb1adae4bb13baae5a29dfa67cbad2a,865625,Shanks,OP09-004,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c0f074aaf01339e0e909c8b8eb10d5160da1d20c85f2da205e8e90a37bfe0245,845683,Sabo,OP13-120,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c116e65cd010eb6b565ae6349399f99d7d748a571ab2226271d79d8bdacc497c,766647,Monkey.D.Luffy,P-041,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c14db8f65bd36c2331274eb9b74eaa4b338b1ac7df3127d17cb0a78d8ac141f8,827265,Silvers Rayleigh,OP09-005,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c1697499e396b16f0d214b99dd5a45062adb857b8a96fe875f1616c52f7e2d94,786548,Gol.D.Roger,OP09-118,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c17838a78184ba79f6b39096bd40cc2d8bbf23407596223bcc4665e7c18c1f25,775293,Donquixote Doflamingo,OP01-073,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c1b416a041033faebfd15029e6b769a4af919b154bb23e35ade1793cda3a7f28,818269,Tony Tony.Chopper,EB01-006,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c1b4dc86151b2f85e078f39b14249acfa921f074938ef63fbc8ebf2bddc28d22,878059,DON!!,Kumamoto 2026 Sanji,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c1cb2979fb6656af270604d22b20321f60372c60d8527123e1074921b757a76c,746302,Vinsmoke Reiju,OP06-042,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c1db77fc8ba2378f4b2a6c3b8f369c393f5db72dc00ac2594c806998a2d58e99,717514,Tony Tony.Chopper,ST01-006,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c1dcafea9f55f60e6537498400e0950e84cef7d27be63622d954dec2888631a8,767956,Kid & Killer,EB01-003,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c20c22d1d86225ef641baef3b14e05e31dc91f655e3fb9add982c1915ed8bb9c,758918,Izo,OP03-003,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c2452225df443487f2f245cf3e4ce61fe91cd4f89231a77c01628999c8c95244,808187,Boa Hancock,OP07-038,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c264ed144dd1f91a75fc1547c053fd6142b1ba669b5569dd2de2b9ddcae8b9af,720063,Kaido,ST04-003,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c269225e6b9aa50948824fa64d315ece64d7b7cef2db24b84454dc65de1766e3,871497,Borsalino,EB04-058,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c277210b230e4f50abfa6d2207a003e9be31d002db19db35f4f62ff0a238ef22,719385,Iceburg,OP03-058,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c286c99a002d735cc0e906a113b87d41a07098df856b1fd858b2d57412eaf4b7,750622,Nami,OP01-016,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c28d4abd71d9833365f9ddabd5a1480f3e3530bba0284e6b5d81d0a8db6c81cd,775438,Boa Hancock,OP07-051,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c2b777afceedf38bb7499ee5f76fb127bf6fbd9e01a27f63443ad876e9b977d5,842333,Scratchmen Apoo,EB01-015,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c2b8cec20175faede70069223d7832b63571ba34b1c2e4dfcb0e0fcd6496129e,749419,Conis,OP05-104,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c2b93c346f91912b31029e42ddee8ffbf050dad6b9dcb0cbba51bb6dc922dbd6,733274,Sabo,OP05-001,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c2bdb60b8d8a526678391db45cfa3f9695b989e1bf89c84f3aa79ca857ca07de,804824,Monkey.D.Luffy,P-080,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c2c6b78561ec24285d1962f04d6233f47cdf52e470a2180c75c7cc2570e7b444,699939,Buggy,OP02-058,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c2ebd8826c7a223b6c2788a9a57bb4fb32cb0dce65b2abbb70ce53d4e992051e,691238,Monkey.D.Luffy,P-007,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c311fa7a573c9bd50c4096d29dca35f834f480abcf7eaa25e5d9557420b8bc5d,852328,Gum-Gum Rain,OP02-068,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c32cae587dd57f5c609eedf61e609bf791cf4a7b7189f63ea42726155b9b1f3d,829844,Nami,OP10-033,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c33a6acb36ebaeb38ec2dcdaaf2b70d268c45fd2949f83422e13fbeecd65788c,815149,Portgas.D.Ace,OP02-013,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c35c5b97657cdd85b8f08ee7b820af4d646340b9dac29b6e81136d781539b36c,855002,Monkey.D.Luffy,OP07-073,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c368195a81cf054ddf85550911157e19079199d66155dbec68a59aa9b91c86e1,719991,Nami,OP03-040,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c368945c283ce5c52a2f29b752b8fcb0929bcf86852c752820d09cede387c347,787476,Kaya,OP03-044,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c39b1792e27b77e120d28d571e064b5b452f7c89c875d1583e884129255f71bd,781175,Nami,P-053,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c3ad8fda190283a09a883cc068dc3befc7239fa2f6820256faab228f37efd43a,888107,Nami,OP14-031,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c3b1327f54ea95cdd5bb12d401bbd6182ce3a880f165883b571ecc8a88696994,837224,Monkey.D.Luffy,OP07-073,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c3b28bcaa1206e1106649ec56a243d6d8fe74e44c5ed37ec19e3edb7e418a696,872196,Nami,EB03-053,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c3b5d1e7297cd4b3713ca693c80dfb3ae6cdf9104d3db9db1df8adc14fbcf6c7,799349,Monkey.D.Luffy,OP05-119,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c3c09c6b4f46098a8570797be3ebc096bf04b2b6efc4dddc641fb5a14e66ff7e,749391,Uso-Hachi,OP05-061,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c3eb8f1ccca9647d3d107dccfbc58e7c7ff2c8ac5a183a03783c5e13481fdce2,787510,Yamato,P-046,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c3f0569a820e56929e128a16fb5714c8e5fec3835b87f52304d37047da29bab4,786553,Monkey.D.Luffy,OP09-119,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c3f2ef8e5c6fac16ac3487d4eef0a844dc327650408bd9e9bc28be837b7182f1,799337,Satori,OP05-105,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c41ada4f34a42702750dcc9d2d068fd7b814f3a89802352c4fc4f2de09f9a0c2,752024,Sanji,P-034,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c4505bd318c63bb6fdfe5c69bee2a61e3d7749a52559c94bce1af1408d74b308,817419,Nami,OP11-054,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c465b54b5f02db37e75c1eeab41fb0e75d518e34e5400d664b781a7d0f6ff2c6,878020,Monkey.D.Luffy,P-099,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c4729297c33e70a4536e3b9fcfb42815b32ba251f8cab4d58a9a5b504c1ed8ce,747530,Trafalgar Law,OP05-069,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c472fd9be6b72fe3d602691ecba11e4a520d02ccf7a56f5ae4df7524a5c59ce1,717509,Usopp,P-049,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c506f3640f1e5a366f8f2f1667f9f7188931e18210da512a598c25f3532ff2c6,733376,Trafalgar Law,OP05-069,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c55fefabc483843b0fafdd597d6f70b92022be2c50d7747251340f44749dcc5e,767954,Kouzuki Oden,EB01-001,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c57d52609d815206ab52c96eda26278885951d3843dbf718c9ed352baf31dd50,874423,Boa Hancock,ST17-004,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c5e1e826535275562d91a3bc92a8fb29b160cbc47c43299eae8e7259a04657af,828305,Crocodile,P-082,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c5e88809309f34d587517c803df8d48ff2128d24bbf8af3db5aa0b8fbb4f2bc5,853520,Nefeltari Vivi,OP13-012,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c5eee80771b17195d7171c53a984eb81e0537a381a8961abcc8b618cc08b6bf8,818084,Shanks,ST16-004,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c6777639302ef6d3d5a998d9144787b42829e56bbf42de1dc07ebc2a5e8e1d97,804370,Kaya,OP03-044,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c67b6e98d5bedaeb7d5fe6f808e8ab167f2d2007d0c0cca8655bcb9cf359d360,758920,"Eustass""""Captain""""Kid",OP05-074,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c6ebc6b0650eef32b4e3b45c66d4631049ee7e174d733461901c6ab9f927b800,828349,When You're at Sea You Fight against Pirates!!,OP05-076,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c6ed0148105eb8b20a8969cd32819ad96ef84ce15baaaf257f24d75803591465,861945,You'll Frighten Me...,OP14-118,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c6f1b2fcea788eb78d485e96c3f9ad23299ae6c0c12f8e79672d127c5ea1f3fc,802161,Urouge,OP07-021,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c70da73f93e616a140087be15c2aa6e2685410dc736668a7769e7a8e9bc2d50d,858367,Nico Robin,EB03-055,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c7571ab389986bab5139897222aa405f9ffb191bdf180910267e4710f3f6cf55,766215,Sabo,ST13-001,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c76115810ae5cea56fffd1e935e804caf3ddc8c09811e214728793b7aa07ead5,826293,DON!!,2024 World Championship Finals,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c784fed1f70b6ca2c5efc63e75a034b499e44d5231f5bcd0b9f40d9d2df582f4,830372,Marshall.D.Teach,OP09-093,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c7a09cf0f31fceb5a08b770dbc189068e377b86686b5d89b8f69490d019e96a1,823519,Belo Betty,OP05-002,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c7a8888f40ab349398962def708356f1d7956ec4df54080b1604793a2aaba67c,788014,Nami,OP08-106,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c7abfb8dc7b1d5bb6a4392ba112837dd8a883d721c6633782fb7cc2932c0e0d1,853519,Nami,EB02-017,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c7ad3e797ae8cd2cb6d23afca52810805e23a55a360978cc12bbff7ce897af4f,821359,Rob Lucci,OP05-093,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c7b418ca334b5e1c167dbf2cd94b5c32f1e53cfd63c4f2d05d15f6d2a7b2d791,760580,Gecko Moria,OP06-080,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c7c466b52db5c55359abeb352ae0de1d237df57ade0ae8177f46678df2d086d4,799324,"Eustass""""Captain""""Kid",OP05-074,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c7ff08f5009eda6207a577b49eb1f3edd1b5d1c7eb1e47e745b77c0f2c36f8ad,749405,One-Legged Toy Soldier,OP05-081,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c804123dffc6d6083b602bde69b09c92a3280d08bc0cc74dbc69e64dd798254c,743381,Jewelry Bonney,ST02-007,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c82e8a14ddc37eaf2514a19fd9ae9437fd0cdb091159cb6dcbb4f9c18a111b9c,830240,Boa Hancock,OP12-014,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c84b89cf363c98289d05d56223ce4813fd5b98a51d0bb2e89690077df389d13c,696657,Black Maria,ST04-011,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c8779d15c69795e05cf2ad0cbf4441a34229f90558e951f350d4d731d223457b,859005,Sabo,OP13-120,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c8b430bb996332a9e48edd9c63d6f08653334ddc0cf5c41a93e4ddc62d459ed9,799431,Kaido,ST04-003,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c8c68ef5892248a4b0b92a4b7ab40c9d2017f2feb834222e5fc0b9e133983ed0,865644,Zoro-Juurou,ST18-004,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c8ca9c8b4947c952a07bced6bc19f29089d9e6b1eb038a3a1d0ac8e35f693ded,865632,Roronoa Zoro,OP12-020,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c8ee63156316dcc1e954979a5edc07b4e54ddf6ed55a07c23fcd7327f60404d5,733190,Monkey.D.Luffy,OP04-090,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c90a577bcc2d06e80c4f4cfbb4d657fd03d459cb39ea0461e1c2fd6506a8bd19,814900,Marco,P-071,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c90afda30ff6cd0b9a2e7ecc2264484360ab3b0e10fb9935726aca611c359d82,879978,Enel,OP15-058,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c9446e2d59aa5428bd23db14438f894c37bfa2fc015a51717dd48d7317e7c47c,690901,Donquixote Doflamingo,OP01-073,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c946edf16e8e4d21d7af1c04a1de0b72b9a10c32eabf2ca79194d48ca86a1f71,857350,Sabo,OP13-120,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c94ed20a439f88505565b265c781c95c285c809a9ac60d64ee87f5c6e3b0a485,870417,Ryuma,P-072,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c94ff1579582024fc91176877150c8d83de63b755068ebc932ef4bde65e1060c,696678,Trafalgar Law,OP02-035,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c97f8086d1cd0f248a32cdc422a8066333cf68eaaade716c7d85b3fe3a3c6c1c,845305,Roronoa Zoro,OP10-095,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c9b3ef86b04ea23fcf2b2e0cff499c674f79fa4d9940e2b250ede1c7b4fb04aa,773422,Yamato,OP01-121,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c9ce66c7ce45a08906651cbb99c5287be1e22a6d7d0e8f96d667516cf81c319f,775493,Sanji,OP07-064,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,c9ebc16bba0503d158843a5bfc2a0bee513f16e5dda32ed9cffac0dedfd87e82,871496,Borsalino,EB04-058,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,ca0c313f3fb117e313e2c1a8655dd4d120273e3f7e5fb82754dee19eafe9175c,857361,Smoker,OP10-030,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,ca0f9ac5411f9392538960dee4caa7c02a5c4d0f14136b73b792f20c798550e1,760331,Monkey.D.Luffy,OP06-013,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,ca407c9ad8992ef8a0ab99ac23d762b67216b01a9c75cef90dacb027cacd0add,817027,Divine Departure,OP10-019,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,ca836058cf41d842518e3b3397bb180d8c51133f987786528e553a955438e2e2,787868,Carrot,OP08-021,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,ca8eb918acee8ca1f3925bdbf923ba7aa73bfab09673a91996e00b56616b7af1,842995,Nico Robin,OP12-087,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,ca9c286dbc8e3a351986c1ef15a521e4da60c06f28445c71c9cb12e130af5ff7,852463,My Era...Begins!!,OP09-096,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,cab3467b7156976fb02b9c359090e75d50d47e4613166f25c7af09bceae666d5,752059,Nami,ST01-007,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,cace893ccae6e5075981e2bd0d9cbe108f0398ee5bf3ae0c551807b69a1ebaf4,691014,Thousand Sunny,ST01-017,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,cb0d18bd38daf62030c38e9ca350a30370e9053282d7f5003308c13570b96503,750515,Charlotte Linlin,OP03-114,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,cb1f7563bcb6c2d756f4e2169754eb63260ad2779a3445d9d7d5f3fb64d8d56e,775549,Rob Lucci,OP07-079,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,cb3fe31fee4a20b78f311d6bd6ff86ac289cff506d2ddf0e41f4828cc34d81b4,857248,Boa Hancock,OP13-051,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,cb4359d8c80b5f33039dfcfa064894aafa3639a8f6bc981c0d9bac1c2fceaebe,773706,Tony Tony.Chopper,ST01-006,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,cb58b381780691b35b3ac6ffc5b46294737531253c17efeabcb41436802d252b,768387,Shanks,OP01-120,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,cb5b895460cea336d4734268bb92829735b1a8e22e64fd50c580a3b6b6ea1a77,692239,Monkey.D.Luffy,P-007,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,cb68b308f46a000239a88f68374321b1807c80f650cdecc298c4394790d791da,766642,"Eustass""""Captain""""Kid",P-003,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,cbec3ba8658cf0c42a5a2ef3445e688fd0907129b3a5520430b0b32a6309443f,880744,Nami,OP11-054,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,cbf81818b12952e4356dd0b230ff9b962c1082802b9d2849967e63679f25764a,852546,Gecko Moria,PRB02-013,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,cc01e76d7b9b9812ddb09a533d43b101ac2d7ee4819c79030db343af51141037,821350,Spandine,EB01-043,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,cc3aa36099252d6bfb337f5a34d2ac19ece22e47975bf56e1c62b3e4ccc9fb46,775640,Portgas.D.Ace,OP07-119,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,cc53df3bd75e842df75310f369129ffc7b83e678f2b2dbf7643ada95db717bdb,750518,"Eustass""""Captain""""Kid",ST10-013,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,cc762691447de219e7060388a05669703e2586a67e5a6aea3e0c321186e45a40,808799,Boa Hancock,P-066,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,ccb715e1c3adf3555e59fd18605447b955f2cdf6271a36bd2f95085f7907a15e,875121,Nico Robin,OP15-109,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,ccc63c231fa0ec9a5f057f40f85c1c55a64fc276f4004ba6e6c1dc7e0cf11843,773424,Charlotte Linlin,OP03-114,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,cce92f901f0be88aa70a3c081b2d8ef64994d7c08d75beb6f7e025e9483a9096,842961,Boeuf Burst,OP12-060,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,ccea6e2f4a823c36845afcec682aa86083e7984790c6f001a264205516ee803e,732297,Roronoa Zoro,P-056,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,cceb2c8111ce852c09750232fee9d17fff62cb74f1227ae3560b49f4cfa859a6,787496,Kaido,ST04-003,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,cd2d5af00fc62903823e629afe578542feef23b543549f943d6eaaeeacbbd40a,690958,Shanks,OP01-120,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,cd317356c7dc2b702295928a13145360e80607a8a9560caecff5f106e105f77c,749403,Viola,OP05-079,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,cd4afcaae5f6d74625b97e0fef1c17c32b67027da54d23209c44cc2a8bd5ad81,826292,DON!!,2023 World Championship Finals,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,cd4b60bfe77dda8077e2e7131986ac3078f33aef34db3d9e32b33edf66e33ae2,749397,Fra-Nosuke,OP05-070,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,cd6b88facbcbc80c611b57c702b2a1e1672db8671e7fde32847fb21fd3a9e80a,767969,Cavendish,EB01-012,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,ce048fda6c98d0a437a571024a70ca5cfe38d2a0c3187f2cc25e5f99f97b063b,817031,Trafalgar Law,OP10-022,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,ce1072efee4300ad89ec2d51ea146dff2858148d045974c5c2ca591ada1e8f5d,744892,"Eustass""""Captain""""Kid",OP01-051,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,ce235e36dd597d61ad00c2613ccfe84acc69747386e0e6d8b8115daf4d7301aa,817102,Kuzan,OP10-082,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,ce3e9d53411f303d5d28d1cb16a860d9e0e607a2c54c00aef702fb908dc2365d,884695,Monkey.D.Luffy,OP10-111,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,ce554bfb26f1cc4edf04cb0a042063892d9d9fa79e2430118caf7730127cab6c,842364,Shanks,P-083,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,ce5bcab502eeb69311c32eb2274c53b310af219fa390f9da451cb36923d0c8c7,799329,One-Legged Toy Soldier,OP05-081,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,ce7cf95d35600d99edafbb75b4475ad572f8c235fd55ebf8704c1a771431d945,781018,Yamato,OP01-121,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,ce9a494854f989d3e64a0be6e100d11b3efd20f241618f28dceb412815d123ae,780998,Nami,OP01-016,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,ceb0fbd6025321a3102e616f3f9608dfd03cec60ddcbd061131869ef52e1e434,882473,Monkey.D.Luffy,ST21-001,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,cec8d5428ca426a7dfe7eff03f014c341212d6ac64e327df957bacec3cab4f0b,773703,Sanji,OP01-013,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,ced6d5954632fe323a3b3cdb05011f616f3d9aed19d79e7ed0038a14908a433d,884456,Monkey.D.Garp,P-054,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,cf77fe368d21257d2ea11d9e6dd6c0423be741ae21dd5c70909e269ad6cdffeb,843037,Marshall.D.Teach,OP09-093,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,cf98da6dd4fa7479d9c6cf2f9d0166dfc401d8c529eae936cc511c46b24d4513,768392,Yamato,OP01-121,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,cfdccd959622847959f7484d0947d5959d07f22b35a738daf67bd4c283b9e5fb,787537,Brook,ST01-011,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,cfe45da038fd33c10a3401427b5f5649bef660e8950ab8e3ec59e29e7d9185e1,802936,Monkey.D.Luffy,OP09-061,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,cfe4ed59107ab6024ca99757b8cc90c21c29456f4acbacb77a0bba2b6718cc77,880054,Enel,EB02-052,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,d00397a4dfbe1a1d6f82f199b5feee6320e47d460aa6be313d4076d8f9513492,696338,Nami,OP02-036,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,d009b23086ad56ce60f7dca60111ce5a7ac7fcbd573b4a3c1ff8ccfe8b36f4be,858516,Sanji,OP09-065,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,d027476d9312850af0c0eeb7ad0e56a495c76575adb24faf3ae57b2a6b38ea49,805348,Drum Kingdom,OP08-020,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,d03810fec3ec81871c2168362909f3f7dde0922e83869ad034817ff595eb5672,768253,Sanji,OP01-013,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,d07760747dde8f04d4b503431274e729fb2b5296329b3a3e6c136b2a63236d79,845689,Shanks,OP09-004,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,d0945f27f809cb4eba6d00e1462241eb7264c31e753718b55ab7042f58c1b1b8,858358,Trafalgar Law,EB03-062,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,d094d96cd5946061a076023c0c8f138ac0f411eb48e806961519ea67262e6883,755418,Trafalgar Law,OP01-047,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,d0de9b3b846c00a6e4c994db2727022f0255323d1b2b5fe0ed7494e2d40b2b92,827087,Doll,OP11-008,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,d0e583183452dd1c0fe75012047078a8b13a937fcda903cd301200ea46d8a340,794704,Tony Tony.Chopper,OP01-015,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,d10814618a1457beb30ecc68d6fd342124fc9b3c2a6999f487d136d0cb97e7a5,827261,Koby,OP11-119,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,d11f8e1b92a1612621cde5fcf2ece5ec465b99d6dd4e9c4236a687ea07ea96e6,740392,Trafalgar Law,ST03-008,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,d1215a1538f7d1648022122af63e9d7f2fb0bdf5892c8b61844993246f663d09,808720,Nami,ST01-007,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,d12919675ed383da6f28a763ff0dee107efb530601059cae1901c280d150852d,773421,Kaido,OP01-094,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,d13a6379e017dcc77d31aa82958534215bbae11041bd3f5fc503fab2e997c0d3,740388,Monkey.D.Luffy,P-001,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,d171af592138e9f8675b36b9adc8542a8a018e0abff5449dad9820da2635d154,871175,"Eustass""""Captain""""Kid",EB04-039,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,d1879bf2f4234d8d969f56f399a625cd5b962ab82ebba884d41c991638b363e6,858362,Boa Hancock,EB03-026,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,d1be81532cb267bd4618f5719871bfa416c5138ff057ffff3abc936a5a19ebae,823530,Jewelry Bonney,OP07-019,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,d1c0b4975aeb4aa63c10599c342043fbf77e7a32366121b9f32dca8bf3ede2df,857315,Jewelry Bonney,OP13-100,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,d218f0c0744c654a16483ca5e1d785f9f243e9bf7ef7b24fbf171ccbf622eedd,786294,Donquixote Rosinante,OP04-119,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,d21ec4504bcf63bdb942211698509fbdda643db1cffcdd2cdd14b619c508bdd8,808094,Kyros,EB01-040,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,d233a8319b5084256ebb1e51178fd324b49e00f245730c48fab7c283d17bca1f,750649,Monkey.D.Luffy,P-041,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,d2b006bca601a36d514a4044dca43cd1c9a801a362c21e039f1ebd470af3e78b,799310,Belo Betty,OP05-015,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,d2dd85cbf8b2b37e8db19e8e31de6925300294181865e94d602159eaccd56ec0,780999,Monkey.D.Luffy,OP01-024,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,d30887840741672e62e3c315c97a2b4a9b553ca1299551a18aaba855d7558413,845296,General Franky,P-027,onepiece_catalogue_name,1.0.0,candidate_only
